"kNN3" "kNN4" "kNN5" "kNN6" "kNN7" "kNN8" "kNN9" "kNN10" "kNN20" "kNN30" "kNN40" "kNN50"
8.23680749837862 8.68472078198738 8.89692767863581 9.04077219801602 9.14657463927616 9.21863561216391 9.28143644854082 9.33640890977978 9.57532601802312 9.67749843563635 9.73248704954985 9.76629183687264
6.70103159386643 7.25402697595135 7.57339859614923 7.71334256660275 7.85016790108453 7.96259041953233 8.03325189789436 8.12119508621015 8.5215592052268 8.72720362171136 8.85775142859576 8.9542175564998
8.33494013991101 8.77212778349517 8.99391909437447 9.12744727052859 9.21013767955424 9.2759622390797 9.33415222379873 9.37584618935765 9.59175289986692 9.67897855457341 9.72829335312987 9.76105115745124
6.86730458795949 7.22450231142071 7.43831080331923 7.56073050234719 7.67978076325193 7.75697282390004 7.82829895136369 7.89044999560983 8.22328395468141 8.38272503048564 8.4887836025819 8.559967856588
6.62203596941283 7.11230288450665 7.38970632790135 7.57344734549811 7.69749394633118 7.81636510956483 7.91447201483652 7.97546403329837 8.40416274060281 8.58290201409745 8.70120601484006 8.79021878189854
7.06242345529922 7.52771976512489 7.77812402608084 7.95333776992313 8.07307222686612 8.15159649808083 8.23894492438778 8.30881756784843 8.67405324137645 8.83816027810578 8.935744017374 9.00670465695607
7.48776559178732 7.98602624068333 8.26088955717446 8.44357807518701 8.57579589538478 8.66496026552609 8.74809399640711 8.82103345930315 9.15284985274928 9.31349964744807 9.41282418321477 9.48883427442299
7.03283805092195 7.54653996695263 7.84277688084916 8.05030141607823 8.2110559185551 8.31484941507484 8.39999164124516 8.46504745530499 8.85303424893364 9.04712622787565 9.1651488288474 9.24649253597055
7.58308109130419 7.95204932103728 8.14742816693026 8.28471136632874 8.37788493612759 8.45442093462148 8.52251925067809 8.57326783192761 8.86148747061423 8.97633944068111 9.04375059239979 9.09034919190028
5.79270773013515 6.23129940000754 6.71852589553451 6.8648876468395 6.9843004080135 7.09909816308096 7.18659463327765 7.34665678533831 7.81708839297022 8.07797681399977 8.22899473675748 8.3287779191832
7.72851339016093 8.1832439511221 8.41270976848993 8.56897239558066 8.67577012448842 8.75606126937447 8.83221722903751 8.89073311642356 9.18589501867649 9.3076637865657 9.38061777508227 9.42563081365796
6.63669333798693 7.25426852792923 7.5491917405382 7.77359724177166 7.93592405708368 8.03635158811037 8.14434223432203 8.23243772313139 8.66215199441909 8.87612204907494 8.99358344588808 9.08086632896778
6.93098692119047 7.52002469187084 7.82455270652987 8.00851261197871 8.18333940359969 8.29258766820127 8.37615603322641 8.44012654091736 8.8236707491161 8.99911189404056 9.12023345110014 9.20912446125426
5.6206196115228 5.96009934143282 6.14614905003093 6.2965080024147 6.40294564342067 6.47471622955086 6.57210585091072 6.64935372432185 7.12969308090733 7.33389359341849 7.46095943254784 7.55230852699049
8.05777929422824 8.36782414342369 8.54431472865975 8.64865438984229 8.7326543428442 8.78741535170038 8.82745657073285 8.86958049116182 9.07458818483256 9.15980960631703 9.2094835753414 9.2399684737022
7.18882971574237 7.66459222182285 7.93379117792465 8.10326407949943 8.24184792804328 8.34408719959918 8.41128201306096 8.47776614191459 8.85027060454049 9.01618580784337 9.11479877168073 9.18135755600985
7.48179082090373 7.90952670379081 8.14205990734938 8.29145112762936 8.41425402236413 8.49806197173145 8.56364533472977 8.61971376580584 8.92827400615349 9.05331619619807 9.13062108578801 9.1788085958222
6.52238354543567 7.07673387619127 7.42515142626547 7.57722085526394 7.77422310518803 7.87612158663292 7.96287195149653 8.05109407962246 8.43983964000304 8.65945793384036 8.80902590500519 8.91167420872746
6.6094904085104 7.06240328152816 7.34558312233765 7.52639971067994 7.68006183872993 7.76405597634063 7.84254086003478 7.94209116243144 8.35647481299382 8.59200756304165 8.73929059607459 8.85248193855629
7.08774734901177 7.4756689674386 7.68198216803119 7.84680375475539 7.96802270686927 8.0428774457592 8.1214960731554 8.19464385219868 8.56644838364116 8.72302787290587 8.82050556621028 8.89005540498368
8.02597766514682 8.35160111425208 8.5347011270821 8.63909278502345 8.72003180187037 8.775790301398 8.8254641392696 8.86352261674357 9.05634201075661 9.13991074061701 9.19146164689813 9.22866100688499
6.71949343582509 7.23403820823613 7.54842107562618 7.71884132443781 7.86531174452604 7.97178188935135 8.09757938391656 8.18967090748457 8.61284407326789 8.82094962046277 8.95195773739209 9.048835376938
6.12027950063108 6.74630380261007 7.05331883615872 7.22335923159289 7.33939987586464 7.43048036616393 7.54404787761251 7.62204083627558 8.07121780750976 8.2772967533307 8.42492321997797 8.53539574988792
5.93261339400112 6.3527198257626 6.63448774889689 6.8082025068168 6.94131626907517 7.02995508557678 7.10814827101237 7.18140672643407 7.57546100419072 7.75241473214734 7.88896764296894 7.97892589971321
8.2209533996407 8.56409169947804 8.7325375862126 8.84520436741218 8.92179319683337 8.98053520498851 9.0272000968744 9.06914363682643 9.25863705756429 9.33823207363777 9.3852203801606 9.41615754205927
4.65685684634785 5.30304431885722 5.54275527051944 5.782621848427 5.90304158602599 5.97598114861308 6.04422776666953 6.162723758441 6.59769041767646 6.93359918689353 7.15633467413251 7.35325084316419
8.18298114404753 8.50054215231573 8.65644974537929 8.75578763366042 8.83461503177448 8.88644553882998 8.9314416619055 8.96896944629076 9.16177660426715 9.24776134992475 9.30016725611543 9.3363371322141
7.4738055156887 7.96928098111581 8.1891198720098 8.36911311805622 8.51935515099813 8.62331712103951 8.71044167243013 8.7883002656335 9.14369569366829 9.30725671446567 9.4021815854168 9.46699385741778
6.09880440336988 6.51672355792304 6.72696754722193 6.89517398704454 7.00602493164498 7.09251458915104 7.18224219705449 7.25545108033486 7.6831000202154 7.8524133696878 7.95254832847489 8.03236506806946
7.81936026280777 8.30032272503556 8.56468484038358 8.74467488316477 8.88547708578985 8.96524555979996 9.05106065484501 9.11137536034965 9.44218388950189 9.57328934018404 9.65103583592334 9.70118997388666
7.0540350798243 7.58453919535156 7.83129341274562 8.01058754490846 8.15297498274387 8.27090553963669 8.36197278083575 8.42076158968361 8.82942997739611 9.01910844698706 9.1430393079648 9.21909186969197
7.06235196324318 7.40132039541426 7.60258865869269 7.73631626092579 7.83979515982405 7.91102617578689 7.98943666787622 8.04689652060525 8.39046342706043 8.53947206682515 8.63411901296672 8.69767081944139
8.11855455299459 8.4206062605746 8.57081135053917 8.67537494035476 8.75310881819939 8.80171835579828 8.84369354692383 8.88099116605138 9.06905373438738 9.14825378455681 9.19776825057886 9.23019244558205
8.6719057806168 9.0022440528406 9.15224228523958 9.25599892450303 9.32387448130883 9.37426347027576 9.41577478134644 9.44982442615776 9.60960583623625 9.67210902098196 9.70742658789473 9.73234086818113
6.66352718771413 7.01587082599564 7.21445341162414 7.34601275942836 7.44644639409089 7.51390924612171 7.59270077101106 7.65564931992895 8.02589295954546 8.18355726116799 8.2857487931085 8.354188523873
6.89258236231296 7.27876236121071 7.52000500415818 7.6891418105916 7.81481592202934 7.88896490329196 7.96389772360277 8.02540146606782 8.36452400880536 8.50602467018249 8.59281483462652 8.64900907962186
7.06741348773222 7.60229186724516 7.89333653917277 8.09823685623066 8.23750524992914 8.36775884150215 8.43430075083245 8.50655773877132 8.88814506578384 9.08362149022081 9.20438786749392 9.28444745525332
7.17022758102577 7.60921146141395 7.90757075070671 8.14507777460407 8.30296103342062 8.42459386051442 8.52460844036284 8.59116139741454 8.99840201266937 9.17353368705108 9.28324981794034 9.35460541514172
7.29802670203539 7.61328340881149 7.77897311351411 7.91523404645376 8.0096947180693 8.07354353275733 8.13695306644988 8.19445934564719 8.49293079466703 8.61569138258776 8.69189782809951 8.74014757689956
7.22608973311592 7.64552225761369 7.87353488438967 8.03708706602211 8.1652415724842 8.24168553828541 8.31095588446083 8.37205537017889 8.67730980277697 8.81167384919338 8.89251466292604 8.94918170338047
7.34941573205665 7.70355866595269 7.90528826944956 8.03683977249251 8.13000881306938 8.19860886237251 8.26491860706441 8.32605249316607 8.63906865019752 8.77144154071843 8.85207254468421 8.90701917276039
7.53025511598062 7.90048584259846 8.09154997740424 8.2242796110929 8.31551293607686 8.38727428537316 8.44669243814633 8.49760625428443 8.77617030504654 8.89530085333777 8.9672375854426 9.01541692926521
6.99852306206 7.33410394994194 7.52918806594205 7.6622768140983 7.7691320448022 7.84607205543884 7.91045102044406 7.97153420755771 8.30124698249012 8.44484139315941 8.54150442794305 8.60788236630462
8.20370346581009 8.56550902334731 8.75682727969941 8.88204729899416 8.96720667750258 9.02776056107453 9.07899776478408 9.12319344006236 9.33415449583087 9.42393980428824 9.48343013189188 9.52311621077996
7.97779451383728 8.31733694358733 8.50309910647078 8.62101605410078 8.70568810587201 8.77239913787869 8.83013489300847 8.88099445230947 9.11470962589768 9.21438981581654 9.27260874513619 9.30824057595819
7.92305303734646 8.24854222075401 8.41948604020933 8.53099210776097 8.61341339967601 8.6647612449673 8.71766631942416 8.76219200322766 8.98640538691688 9.07860369807186 9.13510672221213 9.16960341050916
8.80308951273524 9.09289452648827 9.23226596595423 9.32621917209179 9.38739468116748 9.43543053891775 9.46938870865221 9.4963616071612 9.62905595631224 9.68095964192516 9.71031415950974 9.73032853848063
7.4380986429041 7.81982671803765 8.0299585215721 8.17377546159002 8.27639142999026 8.35199001266805 8.41862548224477 8.48318900024214 8.78685338827318 8.91343039486618 8.99045588516646 9.04293883512866
1.26826797620152 1.4222404561498 1.64909128985777 1.90335711557785 2.05023250547078 2.17835169261983 2.26617751860199 2.37455127071256 3.04670219964347 3.31888474381572 3.48750056749547 3.61162539298066
7.49039182560928 7.9102344493939 8.15340836457309 8.31744960814145 8.44452035298416 8.53378748437071 8.60349455791876 8.6734294244868 8.97970016467539 9.12014074299572 9.19319171812388 9.24252074478222
7.0293408964868 7.323763104418 7.50491987737957 7.63676774598856 7.73821711798398 7.79637736735562 7.8559486171673 7.90665174230908 8.20664537209599 8.3428781222967 8.42763373955523 8.48575686242352
6.48511343754981 6.96091563171312 7.33958600128213 7.52597563237656 7.74282770277903 7.85006400017467 7.96267913568873 8.06970226831377 8.56313692344247 8.79394666175247 8.91843146484259 9.00879040862752
7.27685150047107 7.64619010701951 7.83387072211527 7.9796196422783 8.08748123720505 8.15155694467043 8.21645789396691 8.27690690776214 8.60202943136059 8.74062707509537 8.82256375076211 8.88110162162858
7.75193235375084 8.06575445325713 8.23884445069104 8.34988138877873 8.44176111403265 8.49607611413312 8.54729654492853 8.59175137467125 8.82802297679256 8.93171562834866 8.99308660238174 9.03419589689312
7.38766958023217 7.78558272224882 8.00388883978984 8.15072529560891 8.25029239480705 8.33614112642639 8.4077778565755 8.46942495668652 8.78935117103605 8.93158025181576 9.01058672097074 9.06559265696009
6.35436522175988 6.69156321290111 6.94623262543987 7.15203598856778 7.28513720313884 7.37177404898424 7.46760816721184 7.53346000589826 7.9458355852808 8.11631991017428 8.21112423150936 8.27932004734595
7.39998761038755 7.71971415381306 7.92372984953907 8.06690472008635 8.16695326795979 8.24488796506462 8.31386842894707 8.37847099980313 8.69689013040227 8.82079188033081 8.89689292003913 8.94687800592804
7.35749493907703 7.72436330727349 7.91433596894084 8.04639633241284 8.14215527657974 8.20753429559789 8.27479716238971 8.33406938722114 8.63704944020709 8.76316133746213 8.83976973173132 8.8922044827622
5.83775663505893 6.22534289040662 6.43432104939385 6.60653908601503 6.71709165986204 6.80798437934667 6.87148286369633 6.94012545750416 7.28272021320941 7.45002014501157 7.5672928851397 7.66046455661978
6.88579653643797 7.37519235957785 7.67174420298271 7.87533648941999 8.01214923145123 8.14449551666289 8.24837732111797 8.3266454239722 8.78777067499711 8.98281597470404 9.11368657080632 9.19571727082112
7.40190645414297 7.85331001761358 8.11509981585849 8.28919966491906 8.4049017894143 8.49144183935269 8.57028951872137 8.63513837964373 8.96905278584695 9.1034864857516 9.19085789704126 9.24176941521947
7.94097691731917 8.2732189520307 8.45417930306132 8.56634257595424 8.65236263835033 8.70955856380935 8.75853591917378 8.80330360301094 9.02078799324125 9.11121518167552 9.16700813787312 9.20144739968016
7.48721484737527 7.78991913310699 7.95642750198717 8.0782700001398 8.17048088974831 8.23748532602982 8.2996411155201 8.34703678120619 8.6283807047408 8.74053253660736 8.80707892953948 8.85353952258307
7.19759264028358 7.62113037801551 7.90374108336995 8.06513816671869 8.19631426923577 8.28554655162921 8.35732856090317 8.43495004329955 8.76133604034211 8.91563492859985 9.01107552796608 9.07475850572157
8.16994779637336 8.50270271193071 8.67325739152377 8.78222899785211 8.86686574193257 8.92700995530532 8.97867503069747 9.02002368188125 9.21944817313922 9.29890532975448 9.3425629991585 9.37122471802983
6.49573935095203 6.99202514786482 7.32107836464404 7.58096166402736 7.70886938671362 7.8260846290023 7.92824762009602 8.01581221155276 8.44466923441647 8.65754584901985 8.80804883951392 8.90696038511965
3.343002743675 3.61709471979336 3.81227376971286 4.01704008101008 4.16687380660981 4.2838852920503 4.40018623523923 4.492892043882 5.14191501142967 5.38679410457611 5.54573233434762 5.65653869560475
5.26582367120696 5.58140299230419 5.79284492577144 5.95484160383804 6.09332463176745 6.17345988747497 6.23400309772956 6.29970654510253 6.68962251974247 6.85899140234667 6.95889280292021 7.02428379675572
7.88988145515414 8.22533225774283 8.39154761162143 8.52617817803161 8.60936106969594 8.67060015399563 8.72053530099641 8.76149657246707 8.99243255735612 9.08812862869142 9.15293356117052 9.19547756545226
7.50670291468005 7.80935933096884 7.96711930712702 8.07779039823764 8.16434808540278 8.22294233698013 8.27994254967266 8.33111897910997 8.60669535420762 8.72258069817879 8.79431805415241 8.84345228765017
5.49320836857873 5.93745703901932 6.21662554224769 6.40013726719143 6.58385179676577 6.67542525191331 6.73217664748968 6.81055432118249 7.26025215640735 7.47446687621926 7.59821224638982 7.67543852357703
6.63791625489012 7.15044124136229 7.42253609582116 7.62525230991835 7.75096386639986 7.84731671536857 7.91006395548577 7.98637728923535 8.39807584900921 8.62272168803007 8.77240614621777 8.87402504701974
8.16729556664822 8.52784814933625 8.71171823888545 8.84137292955812 8.92989924806891 8.99692062484605 9.04956694530785 9.09418569247623 9.32801688671607 9.41976148812077 9.47385453211973 9.50937584380665
7.57128433202695 7.87474776206073 8.05972414929784 8.17946980372982 8.26964383088784 8.33039855707388 8.38893987477971 8.44145742911187 8.70142375935758 8.80990490099849 8.87622201635058 8.92040549748458
7.72413757682858 8.2014846143065 8.45645631736846 8.62614042682518 8.75082611439504 8.85032159774522 8.92364913539727 8.98073521881662 9.29646995875001 9.4444329931217 9.52435905692795 9.57900000553553
7.35142302011418 7.74333672203684 7.97796115060249 8.11692453733095 8.22539585048279 8.30022589565788 8.36574819499704 8.41148955875987 8.70579493307129 8.82505091948276 8.90129385262908 8.95308124356258
6.59284385257452 7.15035997795765 7.43428616147692 7.639372267745 7.78145922624644 7.87218027358896 7.95465509087795 8.02683372210759 8.38670044985546 8.59315171668847 8.72928902423305 8.82529401379581
8.45514646157861 8.76239347545483 8.91168953247059 9.01347949125258 9.0889824249232 9.12889263124475 9.16611897295678 9.19986980301373 9.35736171177826 9.42480279556457 9.46477935302668 9.49301910595773
6.85889953990457 7.35407231307831 7.67234146593352 7.85771221719294 8.00101135445995 8.10862462294563 8.18363176669838 8.24928720510451 8.65662429059186 8.85426082235719 8.9877768157669 9.07815919332186
6.67144774442265 7.12418816663336 7.37344863847489 7.54420589240389 7.67703016531441 7.79240672473161 7.87575291201364 7.96855267709037 8.39547600063606 8.58985508597938 8.70589434358513 8.79472486833633
7.55790608031286 7.85961155623773 8.01869190251198 8.13940787253196 8.21685645600954 8.28007739012742 8.3383261399882 8.38681464596574 8.64397023495226 8.75083247287733 8.81602721075427 8.8609260293893
7.7990851234223 8.25278451742183 8.49855856740567 8.68209012236771 8.78810778476894 8.88090725766439 8.95583405990167 9.02041390682414 9.32501548913831 9.45930834288352 9.54626701110703 9.60241734137788
6.31473137569693 6.69530090769813 6.89859822493596 7.05681401137321 7.21923765600172 7.34820303372777 7.43870491157638 7.50209804317036 7.94857557384072 8.14516287975637 8.27717067660858 8.36355615303248
8.51487985799291 8.84739125025985 9.01903190200331 9.134576127438 9.21855725766349 9.27249900320036 9.31767458912055 9.35134959645308 9.52625540015965 9.59640087691112 9.63375752557412 9.65769228818428
6.16432560735591 6.80315465868304 7.06591817902367 7.32921531701463 7.44755172151737 7.54797307209138 7.6542292730661 7.7305660969262 8.23388682032272 8.45974132685773 8.6002913882443 8.68577816814825
7.17164209189086 7.50228490754647 7.68455833419813 7.80989114286351 7.90703940812464 7.98503546774003 8.05223736151146 8.10908980616634 8.41566391944529 8.54753292724112 8.63256788615923 8.6891180285229
5.77291596996454 6.07788000271267 6.26457232785604 6.40096877574239 6.50543171815469 6.57421354550071 6.65785099262299 6.74315310829388 7.20246217956922 7.41925424398393 7.5631360740705 7.67001178766492
5.13522038822857 5.59498691813776 6.03743130106068 6.35213348812541 6.52471430219833 6.6656938922765 6.7843216609912 6.86904056377079 7.3155057786985 7.58330380609872 7.79641954302329 7.90864043352716
7.13158148117115 7.49850495808058 7.70380021424424 7.84168719749276 7.94453009478231 8.02510114448078 8.09532265362113 8.15458950737028 8.48291294074662 8.63279314722738 8.72650279752906 8.7889987836354
5.49152612359523 6.04758875584278 6.41072343435821 6.70822028101255 6.8616023632233 6.94708338675301 7.04389652055024 7.17394635467455 7.66151738601587 7.8647205514875 7.99755179012804 8.10016406317539
8.11073755315039 8.49332627560876 8.68316343579549 8.81560146106488 8.91571389357413 8.98532431247617 9.04515824854164 9.09098373790314 9.31895060620675 9.41143710454349 9.46488649431343 9.49792790425453
4.79950931272002 5.24379602846308 5.49124237200409 5.6508581786306 5.83825203282932 5.96790580257802 6.05333779170133 6.12922930066028 6.60785657802937 6.87910784455256 7.09005165567549 7.23137364190076
7.94905785211127 8.35571626828478 8.55853159306474 8.69491818206559 8.79436877433087 8.85956375736733 8.9170830369751 8.96621235647586 9.20883253169746 9.31147366167589 9.36752920764409 9.40455501935006
7.45266643222512 7.79743982660198 7.97970094628801 8.10333053515012 8.1949877631403 8.25735919550757 8.31308564142248 8.36739421552468 8.63917428802293 8.75560650428434 8.83458073345182 8.88622537061365
7.05657013774888 7.42410655885574 7.64041187457575 7.78877684836463 7.90435165307113 7.98575105851564 8.05654809128628 8.11271952799462 8.45598561374438 8.59060749025827 8.67527105451574 8.73096740801227
6.62268757817638 7.23894617957067 7.4821545744617 7.7088755148022 7.8502524096922 7.96477857418344 8.04696072036634 8.13718396047016 8.57154939166229 8.79190033228438 8.941984218971 9.03168757739581
7.78993791353918 8.20828401124476 8.43259062020056 8.59059560325227 8.69780725433622 8.76623993165752 8.8325272736134 8.88560313262105 9.1450514565833 9.26386259589789 9.32866315225433 9.37216098918036
6.38215761550659 6.86699419498682 7.05882653613335 7.22792992469931 7.35457002509466 7.4368402441042 7.52383004485048 7.59525016116237 8.02385943170604 8.2157319283738 8.41043550396679 8.51489512194959
6.50525186677925 6.94262723912286 7.27708778512545 7.51129594585596 7.6566922442877 7.75703676991202 7.84086962143714 7.90899239415243 8.32328578251509 8.53942010151077 8.68875333700537 8.78912629725966
8.4446540830744 8.76949882024008 8.93955348335386 9.05194871501846 9.13152705464834 9.18228686000716 9.22190655320011 9.2585938267321 9.44208896451596 9.5100362357807 9.54932621570783 9.57713615719149
5.17956151898821 5.47228213428169 5.6492375136679 5.80967344345062 5.93275552997178 6.00428280159986 6.10867984456129 6.19017875021063 6.71910764902247 6.94225590615559 7.08582866738084 7.18833642721755
8.02822792466471 8.41105041143379 8.60830909783894 8.75051780699386 8.84737236963308 8.9096343913163 8.95551967032002 9.00084224989885 9.22941615292676 9.32509892602777 9.38056675388643 9.42059178850368
7.91775368939744 8.25098626814454 8.43089344750126 8.55469709209868 8.65108091427961 8.71181704036503 8.75733009213899 8.79821070183325 9.00898831163113 9.09912841191004 9.15679348531904 9.19229602786331
7.69384773976078 8.00272160189407 8.17290118477484 8.27672076390587 8.36307778863783 8.41973943015635 8.47144906235524 8.52506975381969 8.78403834524584 8.89127825503523 8.95679613801181 9.00064927283058
8.25590119867552 8.61257716301332 8.8025026541179 8.91158984253501 8.99964326639369 9.06290769280749 9.11168542982075 9.15245375441787 9.35341944999589 9.4358808755009 9.48385235056123 9.51438693614886
5.50959650808383 5.81026362751768 6.15697876794184 6.30907531810446 6.463153598792 6.53920708322734 6.60060935948249 6.68508671863998 7.10080196096791 7.31585530715039 7.42759117751479 7.49945836398457
7.62025402237295 8.0000707205259 8.21065105066072 8.33550098650676 8.44797144039202 8.51545812147358 8.5757630199597 8.627992344718 8.88135674522162 8.98789631762832 9.05535430975776 9.09873397187996
6.61417184219963 6.97276334419063 7.17190868263536 7.33001473494683 7.4290305043075 7.5081830069271 7.57112140061194 7.62846975771366 7.96409625803 8.0990950059774 8.18652446943697 8.24576483873437
8.21988861939801 8.60918235990271 8.80397443527729 8.93347207731658 9.02821833297901 9.09153121873981 9.13880982746521 9.18828296403531 9.41361926586709 9.50693201254005 9.55742710730375 9.59033528625698
7.45249047218788 7.79290597820944 7.98760285651892 8.11561819598624 8.21779274862189 8.28447198976911 8.34337061719645 8.39755556072116 8.67388059495814 8.79579080988592 8.86706852431416 8.91451539339796
7.47027720298807 7.9080830104055 8.12501591264635 8.29434598496664 8.42464410795325 8.50989786004057 8.57903022673783 8.64160638847274 8.95107865750788 9.09242300193305 9.17270806866439 9.22568386739613
6.35221762831815 6.71275215936636 6.92196486623106 7.05702341293159 7.17201149390418 7.25803659347086 7.35832922862899 7.43424349240113 7.86645773183898 8.05180016173796 8.16577638516093 8.246942051555
7.20063101152773 7.61622929728942 7.85593918682941 8.00746779282908 8.11560762718571 8.20814254955402 8.29381027614494 8.35843031423535 8.71537611443081 8.876663783019 8.97362950101976 9.0407296750767
5.71626030833426 6.02633444310114 6.20798238079797 6.33893691094167 6.45190195618219 6.51866515834762 6.6092390940498 6.69336537299059 7.15921877841719 7.36554883329623 7.5009954795159 7.60035482698812
8.26287284849019 8.64125071039504 8.82331281150427 8.94772079758639 9.03038309371529 9.09157185996627 9.14773084834601 9.19365189085377 9.39704132894072 9.48396081352753 9.53426634750208 9.56486026730058
6.65563429477915 7.15704514415187 7.4516219187768 7.63069849486282 7.77216234999406 7.87935363902537 7.97494869099735 8.04723367069809 8.46463758638001 8.6685677729562 8.80316086920165 8.89016883549198
6.70106841000615 7.17569778369518 7.46280740562041 7.66402644418473 7.8225261771669 7.91632424183053 7.97198000510376 8.06309011852025 8.47224968395405 8.67654079134847 8.78209377690697 8.85668322860757
7.34698336007925 7.73269266395887 7.94332344366672 8.09723854968854 8.19602277738624 8.27138005944482 8.34550123291797 8.39964403302174 8.71558916986966 8.85565923608292 8.94109185425302 9.00325482669433
7.37979689929458 7.6991696422165 7.87365933310906 7.99070447802111 8.08088991465984 8.13814009333224 8.19890803661641 8.24821193981693 8.53959661707715 8.65737123060058 8.72633790640248 8.77533626998708
7.39688111679876 7.7712121776205 7.95914581888956 8.09474614599118 8.19034648252631 8.26416985482661 8.32727227333069 8.3740265070931 8.62256200788755 8.73894719939351 8.81577248430861 8.87126046382511
7.74891967328008 8.06047700215857 8.22871702841132 8.33503560956487 8.41065106100234 8.47218757737108 8.51343245659138 8.55832424000566 8.77036009382821 8.85377198691928 8.89854543711819 8.92655709055526
8.45360015805373 8.7908024029671 8.95187062357031 9.06108654678422 9.13334947538301 9.18570249817315 9.22597024951341 9.25781039320119 9.42579863828731 9.50027593973501 9.5416385452673 9.57228750650374
7.17254449576525 7.53390054582145 7.70827432950128 7.84115135647 7.93784337579542 7.9996722579635 8.07165282506853 8.12323313099465 8.45230009382904 8.58665470135982 8.6692030206166 8.72728870239571
7.49611660598764 7.86181227546109 8.04982566488247 8.18362625396564 8.28557387139067 8.36189171729368 8.42740941928525 8.48615635821518 8.78119008542518 8.90992012802997 8.98849282248525 9.03963860709548
8.40699806025049 8.79878985783812 8.99510570683501 9.11361126631833 9.19961163573986 9.26185026732285 9.30527304713999 9.34350533220386 9.53111660974047 9.60629363522277 9.6519784821091 9.68015300721592
7.75869036836402 8.05487992334123 8.22252426840731 8.32506574587788 8.41128943266823 8.46247515619598 8.51209636517725 8.55837804920739 8.79691318402158 8.89352452967438 8.95574797641198 8.9969079262712
4.81045147723463 5.11600585595501 5.32454284063682 5.53112317434402 5.69578071454946 5.79831958765256 5.87835996632696 5.94126889757856 6.38359383147754 6.55716885367857 6.6887790559347 6.78624093820845
7.82915930683204 8.21668431336198 8.40554458051286 8.5527190964407 8.64807120735532 8.71792267743023 8.77060929320287 8.81397640844644 9.05783957538888 9.16601368441726 9.22819800999612 9.27095861495385
7.11509696391173 7.43269147654249 7.61018567645078 7.71887995770362 7.81727701741527 7.87873001458251 7.94606852860733 8.00207632457195 8.30917930099153 8.43823948322431 8.51934140302399 8.57239892839798
5.71552065307229 6.08624170615822 6.27395964723028 6.42906269729714 6.58747627065614 6.6993675084044 6.77718493736961 6.84289760074009 7.27693954104579 7.45920829580196 7.57812690027076 7.65415435553803
8.30233378221608 8.61960646419486 8.78412304380079 8.88594432368191 8.95712600858705 9.010579503525 9.05288747648384 9.09242089121097 9.27974725067481 9.35451189737894 9.39844995718321 9.4305423210054
7.26407978865689 7.59875805039773 7.79235525904507 7.91540687544873 8.02518918558963 8.09110183621776 8.15430670210908 8.2076203981727 8.50709254455557 8.64204586264127 8.7210976042431 8.77108539872683
8.3400549849127 8.73182865261943 8.91449323087796 9.04117178569235 9.13527493292572 9.20026723487509 9.25507159200184 9.29869607817356 9.51645169067131 9.60440473678577 9.6542683045701 9.68575655027007
7.32951190362416 7.79418036309229 8.09472849544957 8.28327009584212 8.43363448609433 8.54349022504609 8.62599781086315 8.68842699634637 9.05243862318999 9.24339902195284 9.3518832749582 9.42388826599431
8.37998252444556 8.6880764686446 8.84176061046626 8.94897260359448 9.01526393916612 9.06502346661429 9.10900522784596 9.14809528578559 9.33366931750236 9.40654639364744 9.44951137239285 9.47789230363106
6.3235948492036 6.84933559495257 7.08097039074528 7.27359336819211 7.412395333884 7.51212642542881 7.60505689062567 7.67989965766051 8.11566250238038 8.32221035279496 8.44965933454311 8.5434756933412
6.31251096469931 6.88140732626857 7.2194172602691 7.41421424129343 7.55929059361036 7.71190655247369 7.80180298659904 7.90331031967318 8.46899809202215 8.68110261138478 8.84356303464921 8.95550995965633
8.27403395072322 8.67310052237824 8.87809895704937 9.00885071529704 9.10835634607721 9.17614742865284 9.23110899272556 9.28016756956566 9.5231150244349 9.61280404187972 9.66534953285364 9.70137151116792
8.6431220030391 8.99509176533099 9.1741311546864 9.29769560071035 9.36879871174858 9.42583551850328 9.46937226634295 9.50761714410831 9.68098875469099 9.74215311815878 9.77571767437582 9.79910972927024
7.66857535246183 8.00929578794262 8.1970513103427 8.31565138393839 8.4051778173801 8.46855779145085 8.52896591917533 8.5811578507817 8.84270370167284 8.95116319925153 9.01608443991788 9.05862922731791
7.10948242744686 7.45686684849333 7.69000011425594 7.82763135380958 7.93431884988976 8.00318452191693 8.07006530347421 8.13236417009161 8.46885203485709 8.6167736230483 8.70328551532068 8.76258215570975
7.93030616309782 8.42773355939937 8.65965201503474 8.82796833625642 8.94609771226755 9.03478247771002 9.10541524803731 9.15795992821379 9.44806365798855 9.55935585637754 9.62793123935546 9.67360385288927
6.5514899921859 7.21937097062908 7.46887126521136 7.75495394887088 7.88300941214426 7.97441322618388 8.09750866090719 8.15421496072418 8.56955116732974 8.7520719824277 8.87426054242613 8.96872751787525
6.81353487837093 7.16227654785592 7.35267995383603 7.5097712168621 7.60942310636021 7.68262038600048 7.75585027184825 7.82358241615902 8.17134073042248 8.33187599551534 8.4340534330645 8.50617648917362
6.41980339263815 6.78434388101163 7.10542811439001 7.27240576810051 7.44210016397099 7.53496327377229 7.64845795407676 7.70536595570709 8.12424470358613 8.302940570905 8.42849162855452 8.51145917483233
