"","S.Score","G2M.Score","Phase"
"N3.MAA000639.3_9_M.1.1",0.946084531512863,1.87240425961877,"G2M"
"N3.MAA000652.3_10_M.1.1",-0.617445425082059,-0.756586943453003,"G1"
"N3.MAA000844.3_10_M.1.1",-0.717887749793694,-0.416844515714465,"G1"
"N3.MAA000848.3_10_M.1.1",0.185456365859465,-1.12196107900017,"S"
"N3.MAA001844.3_38_F.1.1",-0.379725116836485,-0.8011481852516,"G1"
"N3.MAA001883.3_39_F.1.1",-0.563539790724287,-0.844257214755845,"G1"
"N3.MAA001884.3_38_F.1.1",-0.616556113837426,-0.724761376704886,"G1"
"N3.MAA001887.3_39_F.1.1",-0.858891821759903,-0.031922246316098,"G1"
"N3.MAA001888.3_39_F.1.1",-0.452082755938869,-0.598878575773027,"G1"
"N4.D041912.3_8_M.1.1",1.43939789921036,-0.351237410743773,"S"
"N4.D042044.3_9_M.1.1",1.90207784049592,3.36085264628242,"G2M"
"N4.D042479.3_8_M.1.1",-0.626529518892442,-0.462595965976172,"G1"
"N4.D045140.3_38_F.1.1",-1.08056917372447,-0.769672884535161,"G1"
"N4.MAA000596.3_9_M.1.1",-0.978472699556317,1.98194755370166,"G2M"
"N4.MAA000600.3_8_M.1.1",2.3536760832924,-0.428361975890071,"S"
"N4.MAA000639.3_9_M.1.1",0.685956457747935,0.877168283666212,"G2M"
"N4.MAA000652.3_10_M.1.1",-0.445496179415606,-0.321561947833339,"G1"
"N4.MAA000844.3_10_M.1.1",-0.457100516933413,-0.64591480390435,"G1"
"N4.MAA000848.3_10_M.1.1",-0.562141268658648,-1.16100019126495,"G1"
"N4.MAA001842.3_38_F.1.1",-0.471274134450714,-0.586410369943456,"G1"
"N4.MAA001844.3_38_F.1.1",-0.840854223182153,-0.619581621175487,"G1"
"N4.MAA001883.3_39_F.1.1",-0.760079845458091,-0.769916882110217,"G1"
"N4.MAA001884.3_38_F.1.1",-0.326123507177337,-0.381561368673132,"G1"
"N4.MAA001888.3_39_F.1.1",-0.938335087750166,-1.00365208959931,"G1"
"N5.D041912.3_8_M.1.1",-0.930651627189903,-0.50996793811649,"G1"
"N5.D042044.3_9_M.1.1",-0.295273290770207,-0.439959403946939,"G1"
"N5.D042193.3_8_M.1.1",-0.861317107802617,-0.592383437359227,"G1"
"N5.D042479.3_8_M.1.1",-0.318144996344271,-0.632926199592125,"G1"
"N5.D045140.3_38_F.1.1",2.51790099509245,0.588435831132725,"S"
"N5.MAA000409.3_10_M.1.1",1.34866748211834,2.3781108742806,"G2M"
"N5.MAA000596.3_9_M.1.1",-1.07432880648477,-0.779319664171451,"G1"
"N5.MAA000600.3_8_M.1.1",-0.827047375482574,-1.01068332156835,"G1"
"N5.MAA000639.3_9_M.1.1",-0.895502748642714,-0.747426064172649,"G1"
"N5.MAA000652.3_10_M.1.1",-0.451619559941666,-0.332390719823464,"G1"
"N5.MAA000844.3_10_M.1.1",0.801905071083751,-0.571169464282529,"S"
"N5.MAA000848.3_10_M.1.1",0.298391735316374,-1.01395044765096,"S"
"N5.MAA001844.3_38_F.1.1",-0.602818530690371,-0.507776167780057,"G1"
"N5.MAA001883.3_39_F.1.1",-0.728968471776439,-0.79065120997231,"G1"
"N5.MAA001884.3_38_F.1.1",-0.155345241549193,-0.412994802990814,"G1"
"N5.MAA001888.3_39_F.1.1",-0.712806536502172,-0.842648839440404,"G1"
"N6.D041912.3_8_M.1.1",1.91524953658385,1.05584603126354,"S"
"N6.D042044.3_9_M.1.1",-0.136608231612905,-0.72764381021328,"G1"
"N6.D042193.3_8_M.1.1",-0.609939503174961,-0.394802965935148,"G1"
"N6.D042479.3_8_M.1.1",-0.617882444402807,-0.606144996779349,"G1"
"N6.D045140.3_38_F.1.1",2.70960415415927,0.993700772945898,"S"
"N6.MAA000409.3_10_M.1.1",-0.956114911861026,-0.421230818903096,"G1"
"N6.MAA000596.3_9_M.1.1",1.68099538775213,1.57661578246146,"S"
"N6.MAA000600.3_8_M.1.1",2.29749306518158,0.576799102799773,"S"
"N6.MAA000844.3_10_M.1.1",0.7797928900875,3.27285242772078,"G2M"
"N6.MAA000848.3_10_M.1.1",0.244753518218112,-0.722381348469752,"S"
"N6.MAA001842.3_38_F.1.1",-0.7353761301733,-0.336813764160692,"G1"
"N6.MAA001844.3_38_F.1.1",0.0989377307251165,-0.112209198075506,"S"
"N6.MAA001883.3_39_F.1.1",-0.587961644914932,-0.253433511848053,"G1"
"N6.MAA001884.3_38_F.1.1",-0.570556748768773,-0.663402636372061,"G1"
"N6.MAA001887.3_39_F.1.1",-0.579731357494489,2.57009641912329,"G2M"
"N6.MAA001888.3_39_F.1.1",-1.36272261455066,-0.692706407183687,"G1"
"N7.D042044.3_9_M.1.1",-0.683050390303359,-0.456866275102914,"G1"
"N7.D042193.3_8_M.1.1",-0.607677674149937,-0.433268899740317,"G1"
"N7.D045139.3_39_F.1.1",-0.776108669427382,-0.25840372699958,"G1"
"N7.MAA000409.3_10_M.1.1",-0.851789029293857,-0.489497722720985,"G1"
"N7.MAA000596.3_9_M.1.1",2.24163671231731,1.30964085659608,"S"
"N7.MAA000600.3_8_M.1.1",1.23152582453802,-0.802138065914339,"S"
"N7.MAA000639.3_9_M.1.1",0.157813656098527,3.05287288034154,"G2M"
"N7.MAA000652.3_10_M.1.1",-0.589339542053513,-0.491822216217623,"G1"
"N7.MAA000844.3_10_M.1.1",-0.803251009081255,-0.576897963301851,"G1"
"N7.MAA000848.3_10_M.1.1",2.20607845020412,-0.723631917569509,"S"
"N7.MAA001883.3_39_F.1.1",1.70605443922437,2.46767216846604,"G2M"
"N7.MAA001884.3_38_F.1.1",3.07571303876108,1.61800535306792,"S"
"N7.MAA001888.3_39_F.1.1",2.2052519607681,2.74017149190006,"G2M"
"N8.D041912.3_8_M.1.1",0.916957558964402,1.06030176389556,"G2M"
"N8.D042044.3_9_M.1.1",-0.784663649371873,-0.519500115432101,"G1"
"N8.D042193.3_8_M.1.1",-0.478813998907156,-0.620403903422732,"G1"
"N8.D045140.3_38_F.1.1",1.86857965066184,0.828291572004525,"S"
"N8.MAA000409.3_10_M.1.1",0.927817109749449,-1.02706799211865,"S"
"N8.MAA000596.3_9_M.1.1",0.372235762163532,2.28280808674217,"G2M"
"N8.MAA000600.3_8_M.1.1",-0.968497939648184,-0.929922236411205,"G1"
"N8.MAA000639.3_9_M.1.1",-0.896719306755012,-0.362378052192574,"G1"
"N8.MAA000652.3_10_M.1.1",-0.618103983669845,-0.702924682568356,"G1"
"N8.MAA000848.3_10_M.1.1",0.932533458641087,2.0899680846004,"G2M"
"N8.MAA001883.3_39_F.1.1",-0.60351616372183,-0.39736469858289,"G1"
"N8.MAA001884.3_38_F.1.1",-0.261820472607729,-0.597943859286696,"G1"
"N8.MAA001887.3_39_F.1.1",1.22747483201967,2.10736435130123,"G2M"
"N8.MAA001888.3_39_F.1.1",-1.15804684742249,-0.516863157789859,"G1"
"N9.D041912.3_8_M.1.1",0.523557173035074,2.61679083033408,"G2M"
"N9.D042044.3_9_M.1.1",3.47127615844187,2.18502294549732,"S"
"N9.D042193.3_8_M.1.1",-0.793575333860289,-0.345163368747392,"G1"
"N9.D042479.3_8_M.1.1",2.86558140354285,2.55533687572684,"S"
"N9.D045139.3_39_F.1.1",-0.621211164743401,-0.22374924732031,"G1"
"N9.D045140.3_38_F.1.1",-0.428081789633577,-0.671800672932302,"G1"
"N9.MAA000409.3_10_M.1.1",-0.758321782924452,-0.547035316081303,"G1"
"N9.MAA000596.3_9_M.1.1",0.710964722706541,2.85574601640886,"G2M"
"N9.MAA000600.3_8_M.1.1",2.03700525599351,2.04899115750827,"G2M"
"N9.MAA000639.3_9_M.1.1",0.352343485628939,1.8568362394221,"G2M"
"N9.MAA000652.3_10_M.1.1",-0.729424263687783,-0.451594024748453,"G1"
"N9.MAA000844.3_10_M.1.1",-0.670212826245593,-0.681485465776084,"G1"
"N9.MAA000848.3_10_M.1.1",1.50807149909213,1.02912554789504,"S"
"N9.MAA001842.3_38_F.1.1",1.51244734472026,-0.17622637821704,"S"
"N9.MAA001844.3_38_F.1.1",1.53745786141579,0.0117244703060426,"S"
"N9.MAA001883.3_39_F.1.1",-1.08448120224777,-0.934287031623988,"G1"
"N9.MAA001884.3_38_F.1.1",-0.502151176774356,-0.359904954522918,"G1"
"N9.MAA001887.3_39_F.1.1",-1.02442174197533,-0.720384285109725,"G1"
"N9.MAA001888.3_39_F.1.1",-0.495159431354345,0.074788108616361,"G2M"
"O1.D042044.3_9_M.1.1",-0.687615179848033,-0.422397595444059,"G1"
"O1.D042193.3_8_M.1.1",-0.964505512083439,-0.79804305474876,"G1"
"O1.D042479.3_8_M.1.1",-0.661170747267644,-0.929460896254994,"G1"
"O1.D045140.3_38_F.1.1",-0.547869728548323,-0.595951821764615,"G1"
"O1.MAA000409.3_10_M.1.1",-1.15640398446189,-0.692707526848941,"G1"
"O1.MAA000596.3_9_M.1.1",0.720082813495411,-0.854092049814253,"S"
"O1.MAA000600.3_8_M.1.1",-0.260908248329303,-0.885130205294908,"G1"
"O1.MAA000652.3_10_M.1.1",0.0220381244232464,-0.309100809893739,"S"
"O1.MAA000844.3_10_M.1.1",-0.468684717822568,-0.452568236275579,"G1"
"O1.MAA000848.3_10_M.1.1",-0.714968182275761,-1.51954517110977,"G1"
"O1.MAA001842.3_38_F.1.1",-0.636120163502769,-0.654915579708619,"G1"
"O1.MAA001844.3_38_F.1.1",0.199620222228766,1.47101921204345,"G2M"
"O1.MAA001883.3_39_F.1.1",-0.795097665308174,-0.220500909699395,"G1"
"O1.MAA001884.3_38_F.1.1",-1.1477011743295,-0.780282153967223,"G1"
"O1.MAA001887.3_39_F.1.1",-0.364896685737381,2.48429051174935,"G2M"
"O1.MAA001888.3_39_F.1.1",0.173240706972413,-0.634457042969452,"S"
"O10.D042044.3_9_M.1.1",3.09410821756615,1.62005113890569,"S"
"O10.D042193.3_8_M.1.1",-0.974776166762399,-0.479500752509454,"G1"
"O10.D042467.3_9_M.1.1",-0.959357560318874,-0.601826495376466,"G1"
"O10.D042479.3_8_M.1.1",-0.869995093140692,-0.821170138631636,"G1"
"O10.D045140.3_38_F.1.1",0.978726649709805,2.84460882634834,"G2M"
"O10.MAA000409.3_10_M.1.1",-0.98893120657889,0.636232442330378,"G2M"
"O10.MAA000596.3_9_M.1.1",1.56457743724695,-0.549475288855026,"S"
"O10.MAA000652.3_10_M.1.1",-0.698338250583967,-0.55605969560841,"G1"
"O10.MAA000844.3_10_M.1.1",-0.435084052479862,-0.601185823012828,"G1"
"O10.MAA000848.3_10_M.1.1",-0.559666739998416,3.0276550345884,"G2M"
"O10.MAA001883.3_39_F.1.1",-0.776207620348743,-0.884497545804525,"G1"
"O10.MAA001884.3_38_F.1.1",-0.00150894509867072,-0.604971662888004,"G1"
"O10.MAA001888.3_39_F.1.1",1.49494406773324,-0.673807122502968,"S"
"O11.D041912.3_8_M.1.1",0.198185019289367,2.7641766312042,"G2M"
"O11.D042044.3_9_M.1.1",2.22138705940609,3.10280454316967,"G2M"
"O11.D042193.3_8_M.1.1",0.273702051253112,3.43008295178347,"G2M"
"O11.D042467.3_9_M.1.1",-0.651920217140933,4.23622777856812,"G2M"
"O11.D042479.3_8_M.1.1",3.09945282927752,2.41055241295455,"S"
"O11.D045139.3_39_F.1.1",-0.623455766049807,-0.634498832416194,"G1"
"O11.MAA000409.3_10_M.1.1",0.0458065984108802,2.70247487692044,"G2M"
"O11.MAA000596.3_9_M.1.1",-1.07190675844394,-0.822043871782707,"G1"
"O11.MAA000639.3_9_M.1.1",-0.863852663715464,-0.738230695054142,"G1"
"O11.MAA000652.3_10_M.1.1",-0.846586176445617,3.98982881776295,"G2M"
"O11.MAA000844.3_10_M.1.1",-0.621576701514226,-0.641036966321087,"G1"
"O11.MAA000848.3_10_M.1.1",0.0879494634351405,-0.823502905988531,"S"
"O11.MAA001842.3_38_F.1.1",-0.310329320097294,-0.573395098795295,"G1"
"O11.MAA001844.3_38_F.1.1",0.673357659285346,-0.40486038095926,"S"
"O11.MAA001883.3_39_F.1.1",-0.894706560437044,-0.84039119193782,"G1"
"O11.MAA001884.3_38_F.1.1",-0.354886237845299,-0.308507413771302,"G1"
"O11.MAA001888.3_39_F.1.1",-0.888466968225306,-0.585846125197165,"G1"
"O12.D041912.3_8_M.1.1",-0.701308399122122,-0.20913828547867,"G1"
"O12.D042044.3_9_M.1.1",2.17824465957538,2.51401596098135,"G2M"
"O12.D042193.3_8_M.1.1",-0.633975442147107,-0.381769359637149,"G1"
"O12.D042479.3_8_M.1.1",-0.620901095842008,-0.658552034612097,"G1"
"O12.D045139.3_39_F.1.1",-1.21822601990613,-1.35787350516183,"G1"
"O12.D045140.3_38_F.1.1",-0.481401594213843,-0.264178961029705,"G1"
"O12.MAA000409.3_10_M.1.1",-0.676567494817234,-0.36927510014189,"G1"
"O12.MAA000596.3_9_M.1.1",0.486211237302632,2.53602236981826,"G2M"
"O12.MAA000600.3_8_M.1.1",-0.387091630107644,1.89024915297696,"G2M"
"O12.MAA000652.3_10_M.1.1",-0.683421595790885,-0.201158474522506,"G1"
"O12.MAA000844.3_10_M.1.1",2.16866929203552,3.01625687771318,"G2M"
"O12.MAA000848.3_10_M.1.1",-0.310421360190905,-0.396804660190594,"G1"
"O12.MAA001842.3_38_F.1.1",-0.389091441522879,-0.564311036578205,"G1"
"O12.MAA001883.3_39_F.1.1",-0.624513605060275,-0.96677894444763,"G1"
"O12.MAA001884.3_38_F.1.1",-0.696784716192007,-0.576522556084186,"G1"
"O12.MAA001887.3_39_F.1.1",-0.599508757948876,-0.718112333703969,"G1"
"O12.MAA001888.3_39_F.1.1",-0.942300571707698,-0.696478497879104,"G1"
"O13.D041912.3_8_M.1.1",-1.02231378198964,-1.24888684731592,"G1"
"O13.D042193.3_8_M.1.1",-0.219209557486913,-0.458457265696067,"G1"
"O13.D042479.3_8_M.1.1",-0.357620687877559,-0.478624414666437,"G1"
"O13.D045139.3_39_F.1.1",-1.01201989961722,-1.04515954002282,"G1"
"O13.D045140.3_38_F.1.1",-0.462399215941295,-0.285155015777021,"G1"
"O13.MAA000409.3_10_M.1.1",-0.601883593667567,-0.507845629858775,"G1"
"O13.MAA000600.3_8_M.1.1",-0.463398913703192,-0.877314632769372,"G1"
"O13.MAA000639.3_9_M.1.1",1.28908510351462,2.10602228715712,"G2M"
"O13.MAA000652.3_10_M.1.1",-0.285541816842675,-0.366154074406413,"G1"
"O13.MAA000844.3_10_M.1.1",-0.580798981612526,-0.484686936806368,"G1"
"O13.MAA000848.3_10_M.1.1",-0.331097420345322,-0.958753637004382,"G1"
"O13.MAA001844.3_38_F.1.1",-0.618178384443868,-0.601753118334103,"G1"
"O13.MAA001883.3_39_F.1.1",1.77102562938922,2.28237815848673,"G2M"
"O13.MAA001884.3_38_F.1.1",-0.438099826170651,-0.533758699431328,"G1"
"O13.MAA001888.3_39_F.1.1",-0.301616505299508,-0.424493291692946,"G1"
"O14.D041912.3_8_M.1.1",-0.55740190164121,-0.0652971581608749,"G1"
"O14.D042044.3_9_M.1.1",2.85069857412172,2.1144040666849,"S"
"O14.D042467.3_9_M.1.1",-0.583922291245816,-0.600421747976828,"G1"
"O14.D042479.3_8_M.1.1",-0.5161718610587,-0.701076068700255,"G1"
"O14.D045140.3_38_F.1.1",-0.580533379639582,-0.26881679908389,"G1"
"O14.MAA000409.3_10_M.1.1",-1.13326906205387,-0.73189637500139,"G1"
"O14.MAA000596.3_9_M.1.1",-0.993460200125022,-1.01848663078624,"G1"
"O14.MAA000600.3_8_M.1.1",0.592214011585531,-0.931851613244455,"S"
"O14.MAA000639.3_9_M.1.1",1.90678294006454,0.202277075484588,"S"
"O14.MAA000652.3_10_M.1.1",-0.23912726480743,3.88809623000574,"G2M"
"O14.MAA000844.3_10_M.1.1",-0.670281398898672,-0.126916860704498,"G1"
"O14.MAA000848.3_10_M.1.1",0.214436866026733,2.50637332174613,"G2M"
"O14.MAA001884.3_38_F.1.1",-0.0569092505498007,-0.670945232802402,"G1"
"O14.MAA001888.3_39_F.1.1",-0.626606966256552,-0.557566561629441,"G1"
"O15.D041912.3_8_M.1.1",-0.773724737977897,-0.286535690398906,"G1"
"O15.D042044.3_9_M.1.1",-0.829296631318606,-0.535013167749855,"G1"
"O15.D042193.3_8_M.1.1",-0.781316056751043,-0.570229198436271,"G1"
"O15.D042467.3_9_M.1.1",-0.585271433272917,-0.574596435389262,"G1"
"O15.D042479.3_8_M.1.1",-0.821099822676669,-0.554504255126042,"G1"
"O15.D045140.3_38_F.1.1",-0.406202651216067,-0.153979160471631,"G1"
"O15.MAA000409.3_10_M.1.1",-0.817651172310738,1.24191829058284,"G2M"
"O15.MAA000596.3_9_M.1.1",-0.693674114648751,-0.652881235851285,"G1"
"O15.MAA000600.3_8_M.1.1",-0.31011610750873,0.0793494350384399,"G2M"
"O15.MAA000639.3_9_M.1.1",-0.5061479830372,-0.10074727931129,"G1"
"O15.MAA000652.3_10_M.1.1",3.08914663645506,0.52201895532858,"S"
"O15.MAA000844.3_10_M.1.1",-0.0204439598235551,-0.162726876102481,"G1"
"O15.MAA000848.3_10_M.1.1",0.925643375158191,2.24726167059248,"G2M"
"O15.MAA001844.3_38_F.1.1",1.87049454677031,0.83213818200912,"S"
"O15.MAA001883.3_39_F.1.1",2.28775699699479,3.05804711401948,"G2M"
"O15.MAA001884.3_38_F.1.1",-0.694217125743075,-0.192102320719113,"G1"
"O15.MAA001887.3_39_F.1.1",-0.745656706563091,-0.737427242562801,"G1"
"O15.MAA001888.3_39_F.1.1",-0.37151089645073,-0.883525418422293,"G1"
"O16.D041912.3_8_M.1.1",-0.766614853943215,-0.541392522919587,"G1"
"O16.D042044.3_9_M.1.1",1.88218207127126,3.24916639430632,"G2M"
"O16.D042193.3_8_M.1.1",-0.555440297421227,-0.515037342725164,"G1"
"O16.D045140.3_38_F.1.1",-0.430585689120938,-0.326019796626202,"G1"
"O16.MAA000409.3_10_M.1.1",-0.831674933372182,-0.591896116642716,"G1"
"O16.MAA000596.3_9_M.1.1",1.20884984553196,2.97827877008463,"G2M"
"O16.MAA000600.3_8_M.1.1",-0.602098659116698,0.330940761745433,"G2M"
"O16.MAA000639.3_9_M.1.1",-0.31969016254083,-0.130679154396024,"G1"
"O16.MAA000652.3_10_M.1.1",-0.326929205041068,-0.37391316735752,"G1"
"O16.MAA000848.3_10_M.1.1",1.58389557356449,1.84704455677444,"G2M"
"O16.MAA001883.3_39_F.1.1",-0.506002063880704,-0.548660228241596,"G1"
"O16.MAA001884.3_38_F.1.1",-0.515784912854784,-0.514084855723749,"G1"
"O16.MAA001888.3_39_F.1.1",-0.329570622940684,-0.507511733506973,"G1"
"O17.D041912.3_8_M.1.1",-0.587451955271129,-0.428138053799362,"G1"
"O17.D042044.3_9_M.1.1",0.0760447231771721,-0.619541110864962,"S"
"O17.D042193.3_8_M.1.1",-0.401787193397308,-0.588660656199276,"G1"
"O17.D042467.3_9_M.1.1",-0.328126857052692,-0.392720972382581,"G1"
"O17.D045139.3_39_F.1.1",-0.62036081387543,-0.62671652930409,"G1"
"O17.D045140.3_38_F.1.1",-0.502786339679103,-0.510065185809322,"G1"
"O17.MAA000409.3_10_M.1.1",-0.743507701710419,-0.500151068728529,"G1"
"O17.MAA000596.3_9_M.1.1",0.00642223002598397,-1.0518290468133,"S"
"O17.MAA000600.3_8_M.1.1",1.50115484497162,0.201616321716254,"S"
"O17.MAA000639.3_9_M.1.1",-0.467939210820413,-0.289540410033603,"G1"
"O17.MAA000652.3_10_M.1.1",-0.289812035450775,-0.282414277509839,"G1"
"O17.MAA000844.3_10_M.1.1",1.34569069997141,-0.538842159553775,"S"
"O17.MAA000848.3_10_M.1.1",-0.953390597105183,-0.913505518536292,"G1"
"O17.MAA001844.3_38_F.1.1",-0.670011903150076,-0.655662586988016,"G1"
"O17.MAA001883.3_39_F.1.1",-1.13017425072836,-0.823918685560312,"G1"
"O17.MAA001884.3_38_F.1.1",-0.395628141010603,-0.499039597186822,"G1"
"O17.MAA001887.3_39_F.1.1",0.722003695580742,3.30201264975912,"G2M"
"O17.MAA001888.3_39_F.1.1",-0.071381168538912,-0.654697768909193,"G1"
"O18.D041912.3_8_M.1.1",-0.631702653172541,-0.242274799573208,"G1"
"O18.D042193.3_8_M.1.1",-0.514882693746799,-0.945249682699733,"G1"
"O18.D042467.3_9_M.1.1",-0.295746596610819,-0.457261442225783,"G1"
"O18.D042479.3_8_M.1.1",2.04419744395413,3.05694908635294,"G2M"
"O18.D045139.3_39_F.1.1",-0.801436241534443,-0.413553004847829,"G1"
"O18.D045140.3_38_F.1.1",-0.400807328047005,-0.0405121261078794,"G1"
"O18.MAA000409.3_10_M.1.1",0.484576316844852,2.55739737803017,"G2M"
"O18.MAA000596.3_9_M.1.1",0.357087939916837,-0.573262337241401,"S"
"O18.MAA000600.3_8_M.1.1",-0.850503869816806,1.18035196646084,"G2M"
"O18.MAA000639.3_9_M.1.1",-0.727875818674165,-0.517939248339765,"G1"
"O18.MAA000652.3_10_M.1.1",-0.27510325436826,-0.574554705834994,"G1"
"O18.MAA000844.3_10_M.1.1",-0.236550137455914,-0.150870920335182,"G1"
"O18.MAA000848.3_10_M.1.1",-0.0211546891141434,-0.817335616325851,"G1"
"O18.MAA001883.3_39_F.1.1",-0.785756332535081,-0.730071449068354,"G1"
"O18.MAA001884.3_38_F.1.1",-0.641815865234266,-0.663966411109864,"G1"
"O18.MAA001888.3_39_F.1.1",-0.669848161067713,-0.501804110784584,"G1"
"O19.D041912.3_8_M.1.1",0.14082265076495,2.59479221014686,"G2M"
"O19.D042467.3_9_M.1.1",-0.902187866547517,-0.465091417631704,"G1"
"O19.D042479.3_8_M.1.1",-0.375703256222435,-0.650194988779288,"G1"
"O19.D045139.3_39_F.1.1",1.36243852846934,1.35210438824259,"S"
"O19.D045140.3_38_F.1.1",-0.417412253295867,-0.2931863706289,"G1"
"O19.MAA000409.3_10_M.1.1",-1.41031493009488,3.20864126839002,"G2M"
"O19.MAA000596.3_9_M.1.1",1.71610967604154,1.54061846268983,"S"
"O19.MAA000639.3_9_M.1.1",-0.57553182943243,0.0257538635913268,"G2M"
"O19.MAA000652.3_10_M.1.1",-0.224053495786743,-0.555279947368592,"G1"
"O19.MAA000844.3_10_M.1.1",-0.844413766365468,-0.922962131823915,"G1"
"O19.MAA000848.3_10_M.1.1",1.15291348171023,0.847255368230527,"S"
"O19.MAA001844.3_38_F.1.1",-0.83676891169911,-0.492392288732697,"G1"
"O19.MAA001883.3_39_F.1.1",-0.859981092669605,-0.668899157898116,"G1"
"O19.MAA001884.3_38_F.1.1",-0.565959770045343,-0.621743561447201,"G1"
"O19.MAA001887.3_39_F.1.1",-0.784181948438744,-0.738051736737707,"G1"
"O19.MAA001888.3_39_F.1.1",-0.818367501338046,-0.680567673166919,"G1"
"O2.D041912.3_8_M.1.1",1.3425203407945,2.63098994191134,"G2M"
"O2.D042044.3_9_M.1.1",2.88039155353956,0.684990473336051,"S"
"O2.D042193.3_8_M.1.1",-0.321743916909313,-0.24347286468524,"G1"
"O2.D042467.3_9_M.1.1",-1.00791776470735,-0.516473919383345,"G1"
"O2.D042479.3_8_M.1.1",1.62956437019325,2.51567251164792,"G2M"
"O2.D045140.3_38_F.1.1",1.13636797559858,1.07429994007447,"S"
"O2.MAA000596.3_9_M.1.1",2.33941743244385,-0.400271813287994,"S"
"O2.MAA000600.3_8_M.1.1",-0.818342818496307,-0.831690002876965,"G1"
"O2.MAA000639.3_9_M.1.1",-1.19592782906095,-0.803496819847601,"G1"
"O2.MAA000652.3_10_M.1.1",-0.29824874939263,-0.37744279546046,"G1"
"O2.MAA000844.3_10_M.1.1",-0.556239080190314,-0.759913186273847,"G1"
"O2.MAA000848.3_10_M.1.1",-0.404790582840822,-0.6882607263195,"G1"
"O2.MAA001842.3_38_F.1.1",-0.529555855321049,-0.669962577488193,"G1"
"O2.MAA001844.3_38_F.1.1",0.802054611348593,-0.652914888268373,"S"
"O2.MAA001883.3_39_F.1.1",2.25729178518803,2.975496111783,"G2M"
"O2.MAA001884.3_38_F.1.1",-0.52592139312558,-0.138369391353172,"G1"
"O2.MAA001887.3_39_F.1.1",0.10751431149312,0.884971543613755,"G2M"
"O2.MAA001888.3_39_F.1.1",-0.393522488556743,-0.739189873445692,"G1"
"O20.D041912.3_8_M.1.1",-0.807581959231,-0.36854602125931,"G1"
"O20.D042193.3_8_M.1.1",-0.548196378206368,-0.675947801712432,"G1"
"O20.D042467.3_9_M.1.1",-0.787939729327028,-1.03619223414732,"G1"
"O20.D042479.3_8_M.1.1",-0.34846323265006,-0.50361825027191,"G1"
"O20.D045139.3_39_F.1.1",-1.06287307604997,-0.906092660726422,"G1"
"O20.D045140.3_38_F.1.1",-0.509696951801131,-0.36198117155114,"G1"
"O20.MAA000409.3_10_M.1.1",-0.899325891694697,-0.521560434124217,"G1"
"O20.MAA000596.3_9_M.1.1",0.507777710598722,-0.888218423313234,"S"
"O20.MAA000600.3_8_M.1.1",1.62039509151535,2.25134396940432,"G2M"
"O20.MAA000639.3_9_M.1.1",-0.817686130021301,-0.328630859336421,"G1"
"O20.MAA000652.3_10_M.1.1",-0.619316190277422,-0.363672812360914,"G1"
"O20.MAA000844.3_10_M.1.1",-0.658359787491777,-0.509925675057028,"G1"
"O20.MAA000848.3_10_M.1.1",0.858376212341414,2.56095623878912,"G2M"
"O20.MAA001844.3_38_F.1.1",-0.113315296967524,-0.0721769071960697,"G1"
"O20.MAA001883.3_39_F.1.1",-0.558348156413682,-0.909353700987213,"G1"
"O20.MAA001884.3_38_F.1.1",-0.705144780732974,-0.229667707419331,"G1"
"O20.MAA001887.3_39_F.1.1",1.51464393980164,2.11311340204294,"G2M"
"O20.MAA001888.3_39_F.1.1",-0.530270924048326,-0.609999059096402,"G1"
"O21.D041912.3_8_M.1.1",-1.37206051281916,-0.475137820477541,"G1"
"O21.D042044.3_9_M.1.1",-0.496572009308939,-0.439011757826813,"G1"
"O21.D042193.3_8_M.1.1",-0.512703657432965,-0.375066956897268,"G1"
"O21.D042467.3_9_M.1.1",-0.272991611695796,-0.706513183963762,"G1"
"O21.D042479.3_8_M.1.1",-0.0161291150697689,3.4555230205031,"G2M"
"O21.D045140.3_38_F.1.1",-0.416525160780496,0.0319841644803741,"G2M"
"O21.MAA000409.3_10_M.1.1",1.74514264994942,0.378358926388392,"S"
"O21.MAA000596.3_9_M.1.1",0.949788156940401,-0.7838454433408,"S"
"O21.MAA000600.3_8_M.1.1",-0.234459403629779,-0.840119508901907,"G1"
"O21.MAA000639.3_9_M.1.1",-0.575829491051703,-0.263382033827323,"G1"
"O21.MAA000652.3_10_M.1.1",-0.653778582038886,-0.496147929549585,"G1"
"O21.MAA000844.3_10_M.1.1",-0.661947821527235,-0.611473439823499,"G1"
"O21.MAA000848.3_10_M.1.1",-0.79945311769937,-1.05581219729975,"G1"
"O21.MAA001844.3_38_F.1.1",-0.846411490347462,-0.81101570450546,"G1"
"O21.MAA001883.3_39_F.1.1",0.186142773986904,-0.692136191490609,"S"
"O21.MAA001884.3_38_F.1.1",-0.844288198309566,-0.5415630417139,"G1"
"O21.MAA001888.3_39_F.1.1",-0.405060423006058,-0.854178851398542,"G1"
"O22.D042044.3_9_M.1.1",-0.069592842106778,-0.718160600709636,"G1"
"O22.D042193.3_8_M.1.1",-0.616270464143163,-0.587594317867954,"G1"
"O22.D042467.3_9_M.1.1",-0.641814672188576,-0.696918386255403,"G1"
"O22.D042479.3_8_M.1.1",-0.805042304865406,-0.941311933294352,"G1"
"O22.D045140.3_38_F.1.1",-0.261800025310602,-0.0438764466462254,"G1"
